,PredictionString,image_id
10,0 0.4616168141365051 281.31304931640625 822.4923706054688 342.32330322265625 855.0274047851562 4 0.48057568073272705 207.15420532226562 320.61761474609375 650.420166015625 479.8115234375 5 0.22487232089042664 28.364349365234375 592.597412109375 412.5097351074219 721.69384765625 7 0.41512036323547363 177.7154998779297 866.4059448242188 416.11883544921875 1023.9790649414062 7 0.3138306438922882 87.99040985107422 728.241455078125 339.64044189453125 830.48681640625 7 0.16841277480125427 0.285125732421875 843.9337158203125 411.565673828125 1023.8251953125 ,test/0010.jpg
11,0 0.38384196162223816 559.0538330078125 830.892578125 1023.280517578125 1021.18603515625 0 0.2548311948776245 469.2633972167969 151.94595336914062 687.4171752929688 307.5870056152344 4 0.18651272356510162 467.30755615234375 113.66629028320312 773.9558715820312 312.022705078125 5 0.4922837018966675 811.91796875 262.497802734375 1001.9169921875 406.8841552734375 5 0.479297935962677 676.90185546875 413.3748779296875 885.672119140625 565.470458984375 5 0.4775819778442383 501.95831298828125 354.9483337402344 806.5204467773438 721.0322265625 5 0.47365444898605347 708.8850708007812 324.943603515625 916.4280395507812 471.71453857421875 5 0.4728778302669525 495.5336608886719 158.63067626953125 1015.769775390625 715.9032592773438 5 0.4616697132587433 466.16656494140625 114.06395721435547 776.1759643554688 363.7130126953125 5 0.4599645435810089 551.6806640625 418.3916931152344 1022.9288330078125 709.5960693359375 5 0.45548662543296814 624.4556884765625 303.76055908203125 781.7747802734375 451.81341552734375 5 0.41904881596565247 573.2202758789062 400.8278503417969 813.2133178710938 598.5808715820312 5 0.31044113636016846 901.4035034179688 403.03515625 1023.5623168945312 627.4525146484375 5 0.19453933835029602 0.0 158.5953369140625 546.3580322265625 764.47412109375 5 0.17861302196979523 582.6460571289062 188.08380126953125 764.0399780273438 316.0283203125 5 0.13642573356628418 21.0679931640625 630.3133544921875 1000.6102294921875 1021.6717529296875 6 0.34498655796051025 0.0 157.49151611328125 527.68701171875 689.7157592773438 7 0.1746458262205124 0.0 98.777099609375 859.6595458984375 1024.0 ,test/0011.jpg
12,0 0.2319163680076599 292.5498046875 407.482421875 553.5523681640625 793.4930419921875 7 0.39444008469581604 291.74212646484375 406.5780029296875 552.0575561523438 792.405517578125 ,test/0012.jpg
13,0 0.5140570402145386 516.3638916015625 396.8239440917969 805.5728759765625 459.3047180175781 1 0.9425042271614075 508.3503112792969 309.71478271484375 869.045654296875 640.5128173828125 1 0.8875485062599182 226.1629638671875 492.3948669433594 526.4450073242188 805.6402587890625 1 0.7776437401771545 189.31060791015625 381.4449768066406 486.359619140625 484.5758361816406 1 0.7463791966438293 233.6009979248047 347.542724609375 289.71661376953125 414.21990966796875 1 0.5431721210479736 492.5638732910156 638.9049682617188 547.3331298828125 674.8875122070312 ,test/0013.jpg
14,0 0.4567563831806183 166.0338134765625 152.55807495117188 251.91021728515625 283.2904052734375 0 0.15292777121067047 0.8962326049804688 263.4222412109375 123.4201889038086 333.8671875 1 0.33740904927253723 2.2307510375976562 262.9988098144531 123.32508087158203 335.7654113769531 1 0.18198204040527344 319.79888916015625 211.858642578125 450.15521240234375 300.0359802246094 7 0.4529692530632019 6.1002197265625 278.0892639160156 835.419677734375 888.1802978515625 7 0.4181588590145111 2.578338623046875 123.00090026855469 451.2906494140625 369.95770263671875 ,test/0014.jpg
15,7 0.49182942509651184 284.1824951171875 230.19091796875 788.9766845703125 805.7802734375 7 0.3993617594242096 163.95571899414062 800.7427368164062 291.0143737792969 888.8798217773438 ,test/0015.jpg
16,0 0.30351170897483826 25.828155517578125 61.803070068359375 411.8597106933594 267.39666748046875 2 0.48821133375167847 303.688720703125 378.5251159667969 698.597900390625 752.0810546875 ,test/0016.jpg
17,5 0.5159355401992798 92.13925170898438 73.72994995117188 946.7933349609375 974.462158203125 ,test/0017.jpg
18,0 0.48909425735473633 603.6044921875 358.87493896484375 763.5516357421875 493.25225830078125 0 0.47373560070991516 445.60400390625 403.73370361328125 729.410400390625 650.0170288085938 0 0.4642845690250397 188.314208984375 144.3839874267578 618.3092651367188 408.25396728515625 0 0.42333102226257324 153.75650024414062 352.8232727050781 962.7811279296875 748.5411376953125 0 0.3434878885746002 159.860595703125 143.1942138671875 967.705078125 830.9987182617188 0 0.3368758261203766 163.5076904296875 143.2469482421875 768.3853759765625 591.02001953125 0 0.22277265787124634 576.185302734375 517.2685546875 987.556396484375 813.8060302734375 0 0.1949923187494278 347.214111328125 496.5476379394531 973.904541015625 814.983154296875 6 0.4945759177207947 153.96343994140625 141.78054809570312 971.5309448242188 821.79345703125 ,test/0018.jpg
19,0 0.2961927354335785 511.22265625 50.45436096191406 556.373779296875 134.01559448242188 0 0.1562776118516922 577.3831787109375 328.59088134765625 716.6326904296875 453.93634033203125 1 0.4858495891094208 459.7081298828125 234.41683959960938 767.1712646484375 653.2353515625 1 0.4854665696620941 746.3556518554688 387.84710693359375 945.4705200195312 518.1034545898438 1 0.48453769087791443 339.93658447265625 409.468017578125 537.2071533203125 691.315673828125 1 0.4803270399570465 745.137451171875 154.15487670898438 980.515869140625 473.4835510253906 1 0.4763796925544739 688.5556030273438 779.4962768554688 878.3585815429688 842.0552368164062 1 0.4754735231399536 209.73300170898438 480.9041748046875 336.1235656738281 738.679931640625 1 0.4731367230415344 353.1468200683594 575.5068359375 562.3363647460938 806.08642578125 1 0.46908631920814514 743.1383056640625 487.3085632324219 950.8277587890625 610.314697265625 1 0.4622548520565033 703.193603515625 567.6318359375 930.74169921875 670.845703125 1 0.4542642831802368 537.2549438476562 646.5963134765625 711.3474731445312 776.07080078125 1 0.4513449966907501 345.8146057128906 715.958740234375 539.5462646484375 1020.443115234375 1 0.44739681482315063 117.42699432373047 614.4365234375 358.73492431640625 788.47412109375 1 0.4419099986553192 398.95318603515625 796.7445068359375 494.11370849609375 831.9832763671875 1 0.4418298602104187 205.20008850097656 428.030029296875 302.4668884277344 527.2119750976562 1 0.4402615427970886 860.6767578125 107.5835952758789 980.0899658203125 220.92922973632812 1 0.4329550862312317 546.8671264648438 733.2056884765625 698.0713500976562 803.2091064453125 1 0.4253910779953003 548.996826171875 610.2132568359375 710.59912109375 679.4285888671875 1 0.4223100543022156 139.48809814453125 671.6317138671875 356.0606994628906 883.7974853515625 1 0.42130038142204285 151.66917419433594 830.922119140625 347.0950927734375 900.6768798828125 1 0.41886743903160095 662.6236572265625 584.31005859375 961.0208740234375 828.7568359375 1 0.4133368134498596 0.61468505859375 620.1118774414062 127.59214782714844 761.8781127929688 1 0.41221728920936584 0.711761474609375 477.43988037109375 212.26266479492188 621.2548217773438 1 0.40984150767326355 554.4375610351562 575.203125 741.2372436523438 662.8309326171875 1 0.40033259987831116 543.184326171875 699.3660278320312 700.60693359375 771.8362426757812 1 0.3835833966732025 361.05426025390625 840.831298828125 526.1995239257812 929.6295166015625 1 0.37521639466285706 523.8029174804688 726.3583374023438 669.2921752929688 865.8893432617188 1 0.37058496475219727 0.32915496826171875 583.3734130859375 91.245849609375 652.8309326171875 1 0.33255425095558167 93.974609375 537.9573974609375 211.63134765625 645.65234375 1 0.32931917905807495 353.69903564453125 890.3023681640625 532.8748168945312 989.6129150390625 1 0.2907886505126953 87.55492401123047 628.7413940429688 200.1842041015625 848.6688842773438 1 0.2898806631565094 131.06338500976562 629.0816650390625 197.30978393554688 719.7222900390625 1 0.2582968473434448 136.78680419921875 835.2919921875 357.2780456542969 985.131591796875 1 0.25361573696136475 917.1783447265625 446.28118896484375 966.0814208984375 604.4802856445312 1 0.23622088134288788 19.02587127685547 591.5064697265625 75.95249938964844 639.986572265625 1 0.21173173189163208 539.95068359375 567.416259765625 935.295166015625 732.6058349609375 1 0.19979873299598694 182.1522216796875 713.6617431640625 329.15655517578125 774.7156982421875 1 0.19396759569644928 350.42218017578125 672.8942260742188 531.7586059570312 889.2759399414062 1 0.1915648877620697 182.360107421875 713.79052734375 267.41473388671875 785.247802734375 1 0.18401771783828735 828.703857421875 567.3740234375 920.763427734375 599.19482421875 1 0.17526063323020935 357.9857177734375 898.6387939453125 529.84130859375 957.8756103515625 1 0.17178219556808472 0.7301177978515625 406.8141174316406 231.98130798339844 612.41357421875 1 0.1651812195777893 155.21157836914062 759.7440795898438 323.7247009277344 790.7865600585938 1 0.1584654301404953 669.0985107421875 771.6417236328125 941.44775390625 934.6978759765625 1 0.15550760924816132 549.323974609375 639.388671875 709.983642578125 682.36181640625 1 0.15547508001327515 709.0516357421875 564.74951171875 753.9869384765625 623.89794921875 1 0.15509052574634552 131.684814453125 711.7708129882812 319.9865417480469 783.8269653320312 1 0.15326721966266632 184.31893920898438 651.7396240234375 357.6211242675781 777.86474609375 1 0.14022257924079895 87.3643798828125 497.1181640625 328.3952331542969 648.6123046875 2 0.24660249054431915 206.00955200195312 463.70416259765625 279.1282043457031 518.37939453125 5 0.3917144238948822 139.16513061523438 785.7198486328125 358.9189758300781 984.696533203125 6 0.4904531240463257 632.0619506835938 48.99174499511719 860.6173706054688 335.4710693359375 6 0.4827985167503357 480.25384521484375 125.28671264648438 712.1911010742188 382.553955078125 6 0.2577400505542755 709.440673828125 564.7066650390625 753.814208984375 624.2716064453125 6 0.1381148248910904 630.5320434570312 49.815208435058594 859.1508178710938 207.14529418945312 ,test/0019.jpg
20,0 0.4603769779205322 436.686767578125 345.826171875 647.922119140625 670.6617431640625 7 0.24236884713172913 438.1652526855469 345.69598388671875 647.813232421875 669.7046508789062 ,test/0020.jpg
21,0 0.21776370704174042 368.9199523925781 234.24642944335938 630.2830810546875 785.6778564453125 1 0.4868306517601013 367.3978271484375 236.402587890625 629.268798828125 786.9193115234375 ,test/0021.jpg
22,7 0.631524384021759 63.417236328125 414.0419006347656 725.0403442382812 838.6038818359375 ,test/0022.jpg
23,3 0.49440380930900574 308.1686706542969 359.951171875 737.9178466796875 818.7713623046875 ,test/0023.jpg
24,0 0.3927801251411438 0.1690673828125 561.3301391601562 326.8375549316406 694.7634887695312 2 0.4920457899570465 328.14154052734375 323.58154296875 605.8360595703125 636.135498046875 7 0.48839759826660156 0.5836639404296875 0.0 470.1357421875 695.0140380859375 7 0.46805045008659363 432.65863037109375 0.0205841064453125 1024.0 470.515380859375 7 0.20133870840072632 231.10089111328125 0.0 299.74713134765625 83.47532653808594 ,test/0024.jpg
25,0 0.22101372480392456 327.082763671875 755.8407592773438 489.2745361328125 836.9038696289062 0 0.21548308432102203 255.6119384765625 553.5208740234375 628.19287109375 772.8099365234375 1 0.2639196217060089 255.0391845703125 553.436767578125 628.0675659179688 772.76416015625 2 0.37303096055984497 256.32916259765625 553.88525390625 627.7346801757812 769.92822265625 ,test/0025.jpg
26,4 0.4851820170879364 580.6151123046875 397.5977783203125 689.2557373046875 620.5733642578125 ,test/0026.jpg
27,1 0.3644585907459259 2.86474609375 0.0 942.54296875 562.651611328125 5 0.14003631472587585 276.470458984375 1.9231719970703125 417.929931640625 177.2035369873047 7 0.4936688542366028 551.3329467773438 444.08685302734375 970.8440551757812 751.1038208007812 7 0.4931691586971283 95.88186645507812 407.73773193359375 577.0543212890625 683.9721069335938 7 0.37557342648506165 106.25125885009766 487.2117919921875 204.96755981445312 527.305908203125 ,test/0027.jpg
28,7 0.4882632791996002 461.7685852050781 481.8871765136719 705.123291015625 706.838134765625 ,test/0028.jpg
29,0 0.39685195684432983 439.37298583984375 271.8462219238281 497.033447265625 323.7059020996094 7 0.490774542093277 192.75439453125 436.2489013671875 760.486572265625 843.2518310546875 ,test/0029.jpg
30,7 0.49397963285446167 209.90325927734375 388.27685546875 749.8446655273438 707.89453125 ,test/0030.jpg
31,0 0.34596729278564453 369.102783203125 414.39373779296875 475.7724609375 502.64605712890625 5 0.48823609948158264 422.85174560546875 405.9795837402344 754.4611206054688 833.2530517578125 7 0.1492181271314621 423.3554992675781 401.2850341796875 754.6851806640625 832.685546875 ,test/0031.jpg
32,1 0.47957754135131836 286.14691162109375 285.280517578125 537.7498168945312 511.37957763671875 1 0.47717148065567017 185.1759033203125 296.031005859375 612.6439208984375 742.3475341796875 1 0.4389082193374634 331.32666015625 282.4245910644531 502.7388916015625 339.2044372558594 1 0.42617449164390564 521.2825927734375 391.94183349609375 552.4366455078125 463.57623291015625 1 0.41142377257347107 321.4468994140625 283.93170166015625 593.407470703125 459.3624267578125 1 0.3901768624782562 242.86480712890625 617.31396484375 524.3619995117188 814.800048828125 1 0.3617642819881439 442.75994873046875 295.2935791015625 502.55426025390625 338.79833984375 1 0.20646785199642181 498.9691162109375 311.09228515625 594.737060546875 456.7718505859375 3 0.48103398084640503 844.4412841796875 397.45941162109375 956.5814208984375 659.3236694335938 5 0.4177766442298889 521.7496337890625 421.6260986328125 597.1527099609375 509.08367919921875 5 0.33911851048469543 283.5406494140625 673.9583740234375 428.971923828125 726.2158203125 7 0.4923820197582245 700.4977416992188 142.80868530273438 889.7167358398438 334.73065185546875 ,test/0032.jpg
33,3 0.22991003096103668 254.2877655029297 497.75592041015625 730.0492553710938 740.1309204101562 4 0.13034650683403015 253.35728454589844 498.16802978515625 730.0579833984375 739.7577514648438 ,test/0033.jpg
34,0 0.4504925310611725 55.2113037109375 80.48750305175781 889.6317138671875 461.31195068359375 0 0.2939196825027466 96.10415649414062 331.8565673828125 999.7537841796875 864.5819091796875 ,test/0034.jpg
35,0 0.3514845669269562 570.7025146484375 97.36566925048828 622.3292236328125 312.583984375 1 0.29155367612838745 343.3642578125 869.580810546875 386.763427734375 921.78173828125 5 0.4922923147678375 689.80810546875 146.416015625 946.87548828125 308.4505615234375 5 0.4794621765613556 688.6910400390625 300.2767333984375 938.3660888671875 449.9808349609375 5 0.440140038728714 686.89013671875 445.488037109375 958.02001953125 556.150390625 5 0.38766101002693176 923.0625610351562 452.327392578125 1023.8744506835938 555.1068115234375 7 0.48869699239730835 304.61273193359375 214.19024658203125 598.6314086914062 561.2499389648438 7 0.4738602042198181 553.0213623046875 340.5609130859375 747.18603515625 546.2034912109375 7 0.46583864092826843 0.3177490234375 0.28826141357421875 610.426513671875 137.8231201171875 7 0.3244127035140991 976.990966796875 365.59979248046875 1023.571044921875 452.72235107421875 7 0.17622743546962738 296.7916259765625 340.3595275878906 745.8619384765625 555.5335693359375 ,test/0035.jpg
36,8 0.3065057694911957 210.09710693359375 0.16510009765625 661.2227783203125 69.31980895996094 9 0.41873568296432495 570.7742919921875 867.386474609375 682.80419921875 1023.480224609375 ,test/0036.jpg
37,9 0.4871755838394165 237.62405395507812 349.40838623046875 774.6417236328125 716.8046264648438 ,test/0037.jpg
38,0 0.9359044432640076 622.3112182617188 696.4510498046875 651.4487915039062 772.7674560546875 0 0.8044321537017822 0.0 79.87451171875 359.4207458496094 974.3951416015625 0 0.596458375453949 282.94873046875 523.5321044921875 686.6923217773438 888.5770263671875 5 0.8050826191902161 95.85186767578125 471.34014892578125 797.6421508789062 960.9408569335938 5 0.8036382794380188 299.536865234375 0.0 413.4676513671875 297.00506591796875 5 0.33515167236328125 304.69134521484375 49.76685333251953 364.99407958984375 300.03668212890625 7 0.8634218573570251 284.8515319824219 204.25811767578125 739.153076171875 511.73223876953125 7 0.4895249307155609 628.03076171875 738.85107421875 701.097412109375 837.177978515625 7 0.2570497691631317 281.1102294921875 523.2628173828125 691.017333984375 889.6563720703125 ,test/0038.jpg
39,0 0.21930189430713654 0.121795654296875 184.9554443359375 267.7431335449219 1024.0 5 0.4722644090652466 96.38004302978516 140.40618896484375 232.88607788085938 202.13223266601562 5 0.39603084325790405 243.41864013671875 128.5064697265625 851.4634399414062 959.51123046875 5 0.2885669767856598 0.0 185.81597900390625 279.2586669921875 269.001708984375 5 0.282162606716156 93.66047668457031 141.50729370117188 233.9342803955078 259.3269348144531 5 0.2189956158399582 2.13873291015625 134.48876953125 268.76361083984375 1022.150390625 7 0.32895782589912415 458.61566162109375 0.0 1024.0 209.00009155273438 ,test/0039.jpg
40,1 0.4304012954235077 343.71002197265625 234.77734375 698.1454467773438 771.069580078125 5 0.4862978160381317 0.0 97.80087280273438 834.540283203125 771.575439453125 ,test/0040.jpg
41,0 0.3755471110343933 71.10365295410156 628.0654296875 172.0796661376953 744.91943359375 3 0.17839105427265167 621.6412353515625 18.54296875 1024.0 478.82757568359375 9 0.49225106835365295 515.7911376953125 623.7327880859375 881.5565185546875 989.8529052734375 9 0.4825113117694855 84.98155212402344 347.12567138671875 559.3223876953125 942.5986938476562 9 0.3306790888309479 1.658477783203125 402.4407958984375 244.1453857421875 745.05322265625 9 0.2730463445186615 169.66050720214844 529.369140625 367.034423828125 625.45263671875 9 0.14606553316116333 1.9050750732421875 407.0654296875 242.736572265625 549.2390747070312 ,test/0041.jpg
42,0 0.17162996530532837 460.25115966796875 104.39532470703125 952.3825073242188 715.139892578125 1 0.40670153498649597 0.0457305908203125 687.421630859375 237.046875 1024.0 1 0.297565221786499 202.2239990234375 130.4434814453125 931.66357421875 966.82177734375 1 0.16148604452610016 653.140625 93.24967193603516 798.18505859375 265.0057678222656 7 0.46036601066589355 199.87750244140625 108.78338623046875 967.7836303710938 956.8761596679688 7 0.3360624313354492 786.19580078125 2.9569091796875 1024.0 580.705810546875 ,test/0042.jpg
43,3 0.42586973309516907 286.939208984375 205.02618408203125 782.9488525390625 711.1727905273438 5 0.1759609580039978 285.96502685546875 202.33425903320312 783.2391967773438 713.8873291015625 ,test/0043.jpg
44,,test/0044.jpg
45,0 0.4124520421028137 48.60103988647461 533.9545288085938 110.41143798828125 617.8339233398438 7 0.495889812707901 424.2149658203125 252.30987548828125 953.663330078125 887.3079223632812 7 0.48155471682548523 162.78936767578125 286.40997314453125 518.0696411132812 803.9142456054688 7 0.4741414785385132 27.895065307617188 0.92047119140625 482.814208984375 648.72119140625 7 0.45875808596611023 280.7158203125 69.8104248046875 483.2275390625 358.8597412109375 ,test/0045.jpg
46,1 0.4852888584136963 477.536376953125 209.32568359375 904.455322265625 512.88330078125 5 0.2794502377510071 505.7626647949219 430.37994384765625 590.494140625 484.199462890625 7 0.48600074648857117 240.70147705078125 480.2259216308594 555.1104125976562 776.8758544921875 7 0.4833034574985504 156.94190979003906 413.926513671875 443.15087890625 653.9600830078125 7 0.48323774337768555 630.5469970703125 488.1875915527344 816.4736328125 699.0932006835938 7 0.48074719309806824 505.03778076171875 528.9007568359375 744.3587036132812 805.8734130859375 7 0.4702613353729248 422.2135009765625 424.81463623046875 529.7388916015625 519.7415161132812 7 0.4536355137825012 572.63330078125 413.407470703125 746.2919921875 579.76953125 7 0.3996594548225403 479.3411560058594 464.5130615234375 615.0333251953125 556.5269165039062 7 0.39780059456825256 518.716552734375 450.5926208496094 572.936767578125 486.1371154785156 7 0.34454861283302307 506.82855224609375 430.98675537109375 569.9287719726562 473.87042236328125 7 0.26318612694740295 542.8948974609375 434.28253173828125 598.1407470703125 475.9862060546875 7 0.1600789725780487 476.92462158203125 458.76019287109375 614.5177612304688 631.9078979492188 7 0.13754716515541077 506.244873046875 430.64764404296875 559.8292236328125 457.82391357421875 ,test/0046.jpg
47,0 0.47610023617744446 163.79507446289062 224.31802368164062 816.890625 828.75634765625 ,test/0047.jpg
